"UniqueID","Pplr.fctr","Pplr.fctr.All.X..rcv.glmnet.prob","Pplr.fctr.All.X..rcv.glmnet","Pplr.fctr.All.X..rcv.glmnet.err","Pplr.fctr.All.X..rcv.glmnet.err.abs","Pplr.fctr.All.X..rcv.glmnet.is.acc"
2194,"N",0.0909373501289804,"N",FALSE,0.0909373501289804,TRUE
2326,"N",0.100234515807458,"Y",TRUE,0.100234515807458,FALSE
2881,"N",0.116051877938807,"Y",TRUE,0.116051877938807,FALSE
3073,"N",0.103550242560281,"Y",TRUE,0.103550242560281,FALSE
3110,"N",0.101023007926636,"Y",TRUE,0.101023007926636,FALSE
3283,"N",0.0905434928233833,"N",FALSE,0.0905434928233833,TRUE
3351,"N",0.0963792454032285,"N",FALSE,0.0963792454032285,TRUE
3425,"N",0.0693422608403914,"N",FALSE,0.0693422608403914,TRUE
3571,"N",0.100129830299736,"Y",TRUE,0.100129830299736,FALSE
3648,"N",0.0940774490026937,"N",FALSE,0.0940774490026937,TRUE
3767,"N",0.104723986571758,"Y",TRUE,0.104723986571758,FALSE
3791,"N",0.0982228170940118,"N",FALSE,0.0982228170940118,TRUE
3874,"N",0.0885335135983179,"N",FALSE,0.0885335135983179,TRUE
4057,"N",0.113259179717367,"Y",TRUE,0.113259179717367,FALSE
4327,"N",0.0852657523911867,"N",FALSE,0.0852657523911867,TRUE
4420,"N",0.115775311703828,"Y",TRUE,0.115775311703828,FALSE
4567,"N",0.107387836037228,"Y",TRUE,0.107387836037228,FALSE
4886,"N",0.0971726930684616,"N",FALSE,0.0971726930684616,TRUE
5068,"N",0.0958441166842359,"N",FALSE,0.0958441166842359,TRUE
5194,"N",0.11054878572503,"Y",TRUE,0.11054878572503,FALSE
5457,"N",0.102205937057499,"Y",TRUE,0.102205937057499,FALSE
5850,"N",0.133641503503906,"Y",TRUE,0.133641503503906,FALSE
5891,"N",0.10584114670061,"Y",TRUE,0.10584114670061,FALSE
6155,"N",0.102394338783862,"Y",TRUE,0.102394338783862,FALSE
6267,"N",0.130774106952724,"Y",TRUE,0.130774106952724,FALSE
24,"N",0.504677613452263,"Y",TRUE,0.504677613452263,FALSE
1427,"N",0.533771718170197,"Y",TRUE,0.533771718170197,FALSE
1639,"N",0.475974400014858,"Y",TRUE,0.475974400014858,FALSE
2655,"N",0.578741863334747,"Y",TRUE,0.578741863334747,FALSE
3691,"N",0.59625417080138,"Y",TRUE,0.59625417080138,FALSE
4224,"N",0.548785272426697,"Y",TRUE,0.548785272426697,FALSE
4730,"N",0.552111871585747,"Y",TRUE,0.552111871585747,FALSE
4732,"N",0.573949685141185,"Y",TRUE,0.573949685141185,FALSE
6276,"N",0.72542218045159,"Y",TRUE,0.72542218045159,FALSE
6511,"N",0.588232459341524,"Y",TRUE,0.588232459341524,FALSE
100,"N",0.0842422542409183,"N",FALSE,0.0842422542409183,TRUE
140,"N",0.10889193843779,"Y",TRUE,0.10889193843779,FALSE
141,"N",0.113447994884007,"Y",TRUE,0.113447994884007,FALSE
186,"N",0.104475843242751,"Y",TRUE,0.104475843242751,FALSE
229,"N",0.118638057915068,"Y",TRUE,0.118638057915068,FALSE
271,"N",0.108611740877791,"Y",TRUE,0.108611740877791,FALSE
302,"N",0.243647170624152,"Y",TRUE,0.243647170624152,FALSE
381,"N",0.0665053467400356,"N",FALSE,0.0665053467400356,TRUE
457,"N",0.133506898078025,"Y",TRUE,0.133506898078025,FALSE
480,"N",0.0987708741889043,"N",FALSE,0.0987708741889043,TRUE
503,"N",0.136342109872889,"Y",TRUE,0.136342109872889,FALSE
570,"N",0.156019697438183,"Y",TRUE,0.156019697438183,FALSE
575,"N",0.133560435689754,"Y",TRUE,0.133560435689754,FALSE
580,"N",0.116033942191586,"Y",TRUE,0.116033942191586,FALSE
653,"N",0.110665362682773,"Y",TRUE,0.110665362682773,FALSE
704,"N",0.116602375171284,"Y",TRUE,0.116602375171284,FALSE
711,"N",0.119754168576268,"Y",TRUE,0.119754168576268,FALSE
826,"N",0.0735232912042284,"N",FALSE,0.0735232912042284,TRUE
974,"N",0.124019873922842,"Y",TRUE,0.124019873922842,FALSE
1013,"N",0.123319687350148,"Y",TRUE,0.123319687350148,FALSE
1106,"N",0.119977343852075,"Y",TRUE,0.119977343852075,FALSE
1126,"N",0.124970073228235,"Y",TRUE,0.124970073228235,FALSE
1174,"N",0.115523994620938,"Y",TRUE,0.115523994620938,FALSE
1234,"N",0.167277404176491,"Y",TRUE,0.167277404176491,FALSE
1398,"N",0.0650705709885537,"N",FALSE,0.0650705709885537,TRUE
1414,"N",0.15604859570008,"Y",TRUE,0.15604859570008,FALSE
1456,"N",0.107343011480996,"Y",TRUE,0.107343011480996,FALSE
1535,"N",0.122539146025305,"Y",TRUE,0.122539146025305,FALSE
1647,"N",0.11034731738311,"Y",TRUE,0.11034731738311,FALSE
1713,"N",0.0637482433859402,"N",FALSE,0.0637482433859402,TRUE
1729,"N",0.124336263744436,"Y",TRUE,0.124336263744436,FALSE
1937,"N",0.125595620819959,"Y",TRUE,0.125595620819959,FALSE
2101,"N",0.123836981748658,"Y",TRUE,0.123836981748658,FALSE
2154,"N",0.133796056292876,"Y",TRUE,0.133796056292876,FALSE
2218,"N",0.0942274844757454,"N",FALSE,0.0942274844757454,TRUE
2282,"N",0.114152701068332,"Y",TRUE,0.114152701068332,FALSE
2325,"N",0.0732598200056312,"N",FALSE,0.0732598200056312,TRUE
2476,"N",0.100087268663857,"Y",TRUE,0.100087268663857,FALSE
2496,"N",0.0920330817541384,"N",FALSE,0.0920330817541384,TRUE
2636,"N",0.0711390646782007,"N",FALSE,0.0711390646782007,TRUE
2645,"N",0.116804548171344,"Y",TRUE,0.116804548171344,FALSE
2667,"N",0.193964085395762,"Y",TRUE,0.193964085395762,FALSE
2877,"N",0.0717492202613826,"N",FALSE,0.0717492202613826,TRUE
2904,"N",0.0943331431278633,"N",FALSE,0.0943331431278633,TRUE
2969,"N",0.0900199744559495,"N",FALSE,0.0900199744559495,TRUE
2997,"N",0.146862989618265,"Y",TRUE,0.146862989618265,FALSE
3053,"N",0.124347998275037,"Y",TRUE,0.124347998275037,FALSE
3075,"N",0.0678941777941367,"N",FALSE,0.0678941777941367,TRUE
3169,"N",0.063819538584924,"N",FALSE,0.063819538584924,TRUE
3229,"N",0.129300294122639,"Y",TRUE,0.129300294122639,FALSE
3284,"N",0.0710180991058371,"N",FALSE,0.0710180991058371,TRUE
3333,"N",0.123369596667696,"Y",TRUE,0.123369596667696,FALSE
3387,"N",0.103821979443361,"Y",TRUE,0.103821979443361,FALSE
3397,"N",0.132083103165332,"Y",TRUE,0.132083103165332,FALSE
3491,"N",0.121100809769217,"Y",TRUE,0.121100809769217,FALSE
3708,"N",0.142034288423246,"Y",TRUE,0.142034288423246,FALSE
3770,"N",0.105539480749947,"Y",TRUE,0.105539480749947,FALSE
3844,"N",0.0875035194435807,"N",FALSE,0.0875035194435807,TRUE
3857,"N",0.129092832383182,"Y",TRUE,0.129092832383182,FALSE
3909,"N",0.0676990751613963,"N",FALSE,0.0676990751613963,TRUE
3919,"N",0.0939192338142195,"N",FALSE,0.0939192338142195,TRUE
4002,"N",0.130633244918457,"Y",TRUE,0.130633244918457,FALSE
4091,"N",0.0919607115165306,"N",FALSE,0.0919607115165306,TRUE
4180,"N",0.0794182023195057,"N",FALSE,0.0794182023195057,TRUE
4219,"N",0.162369863068615,"Y",TRUE,0.162369863068615,FALSE
4221,"N",0.195729337327599,"Y",TRUE,0.195729337327599,FALSE
4290,"N",0.13410643151964,"Y",TRUE,0.13410643151964,FALSE
4330,"N",0.0643359282260296,"N",FALSE,0.0643359282260296,TRUE
4384,"N",0.112608629799339,"Y",TRUE,0.112608629799339,FALSE
4386,"N",0.131018161165775,"Y",TRUE,0.131018161165775,FALSE
4425,"N",0.0698368416954102,"N",FALSE,0.0698368416954102,TRUE
4504,"N",0.122103494651436,"Y",TRUE,0.122103494651436,FALSE
4532,"N",0.110514640444239,"Y",TRUE,0.110514640444239,FALSE
4617,"N",0.0743058198622949,"N",FALSE,0.0743058198622949,TRUE
4650,"N",0.138686398874637,"Y",TRUE,0.138686398874637,FALSE
4710,"N",0.0746123326544528,"N",FALSE,0.0746123326544528,TRUE
4752,"N",0.166330538300073,"Y",TRUE,0.166330538300073,FALSE
4824,"N",0.0873174915063166,"N",FALSE,0.0873174915063166,TRUE
4870,"N",0.122939278061033,"Y",TRUE,0.122939278061033,FALSE
4917,"N",0.0986877469229018,"N",FALSE,0.0986877469229018,TRUE
4918,"N",0.0686913582572864,"N",FALSE,0.0686913582572864,TRUE
4945,"N",0.131867258986718,"Y",TRUE,0.131867258986718,FALSE
5023,"N",0.126988440410296,"Y",TRUE,0.126988440410296,FALSE
5307,"N",0.127095711316044,"Y",TRUE,0.127095711316044,FALSE
5337,"N",0.104965171205726,"Y",TRUE,0.104965171205726,FALSE
5372,"N",0.137750007296079,"Y",TRUE,0.137750007296079,FALSE
5394,"N",0.0789178642622756,"N",FALSE,0.0789178642622756,TRUE
5422,"N",0.140812109824888,"Y",TRUE,0.140812109824888,FALSE
5581,"N",0.0732758833320905,"N",FALSE,0.0732758833320905,TRUE
5599,"N",0.149024679135048,"Y",TRUE,0.149024679135048,FALSE
5800,"N",0.115814786274057,"Y",TRUE,0.115814786274057,FALSE
5807,"N",0.0766128237188843,"N",FALSE,0.0766128237188843,TRUE
5857,"N",0.112922687534845,"Y",TRUE,0.112922687534845,FALSE
5894,"N",0.0917110960233523,"N",FALSE,0.0917110960233523,TRUE
5924,"N",0.109063034315095,"Y",TRUE,0.109063034315095,FALSE
5987,"N",0.0688261036912875,"N",FALSE,0.0688261036912875,TRUE
5997,"N",0.119850617602558,"Y",TRUE,0.119850617602558,FALSE
6130,"N",0.103683573827214,"Y",TRUE,0.103683573827214,FALSE
6227,"N",0.159780213163198,"Y",TRUE,0.159780213163198,FALSE
6273,"N",0.0895601174322685,"N",FALSE,0.0895601174322685,TRUE
6279,"N",0.109421195586943,"Y",TRUE,0.109421195586943,FALSE
6319,"N",0.11115600448206,"Y",TRUE,0.11115600448206,FALSE
6347,"N",0.105884936409577,"Y",TRUE,0.105884936409577,FALSE
6386,"N",0.142003488182694,"Y",TRUE,0.142003488182694,FALSE
6440,"N",0.0924182657902211,"N",FALSE,0.0924182657902211,TRUE
4746,"N",0.103220059914983,"Y",TRUE,0.103220059914983,FALSE
13,"N",0.071563748963465,"N",FALSE,0.071563748963465,TRUE
30,"N",0.0561374588661748,"N",FALSE,0.0561374588661748,TRUE
54,"N",0.0690555333969591,"N",FALSE,0.0690555333969591,TRUE
78,"N",0.0927494904418268,"N",FALSE,0.0927494904418268,TRUE
129,"N",0.0714792182407785,"N",FALSE,0.0714792182407785,TRUE
251,"N",0.0770749498735255,"N",FALSE,0.0770749498735255,TRUE
303,"N",0.233849748181022,"Y",TRUE,0.233849748181022,FALSE
321,"N",0.0844647678393897,"N",FALSE,0.0844647678393897,TRUE
326,"N",0.0779082617767491,"N",FALSE,0.0779082617767491,TRUE
347,"N",0.0742911294406592,"N",FALSE,0.0742911294406592,TRUE
415,"N",0.0904288996223485,"N",FALSE,0.0904288996223485,TRUE
448,"N",0.115744910814927,"Y",TRUE,0.115744910814927,FALSE
507,"N",0.0739916589024481,"N",FALSE,0.0739916589024481,TRUE
558,"N",0.0765591974920691,"N",FALSE,0.0765591974920691,TRUE
604,"N",0.074991758058651,"N",FALSE,0.074991758058651,TRUE
606,"N",0.0849037155481169,"N",FALSE,0.0849037155481169,TRUE
684,"N",0.0565536647412291,"N",FALSE,0.0565536647412291,TRUE
697,"N",0.102616246942152,"Y",TRUE,0.102616246942152,FALSE
709,"N",0.0816807087260383,"N",FALSE,0.0816807087260383,TRUE
773,"N",0.0672115977826343,"N",FALSE,0.0672115977826343,TRUE
781,"N",0.115151517687993,"Y",TRUE,0.115151517687993,FALSE
793,"N",0.0837861557857266,"N",FALSE,0.0837861557857266,TRUE
838,"N",0.213163935283223,"Y",TRUE,0.213163935283223,FALSE
875,"N",0.0798644893636797,"N",FALSE,0.0798644893636797,TRUE
879,"N",0.0684305553089418,"N",FALSE,0.0684305553089418,TRUE
961,"N",0.0926747667220345,"N",FALSE,0.0926747667220345,TRUE
1112,"N",0.0621685547414083,"N",FALSE,0.0621685547414083,TRUE
1133,"N",0.0528940265381651,"N",FALSE,0.0528940265381651,TRUE
1176,"N",0.0551135453351851,"N",FALSE,0.0551135453351851,TRUE
1178,"N",0.0714775040890772,"N",FALSE,0.0714775040890772,TRUE
1271,"N",0.1120755330107,"Y",TRUE,0.1120755330107,FALSE
1346,"N",0.0727183578360981,"N",FALSE,0.0727183578360981,TRUE
1451,"N",0.0842724674122421,"N",FALSE,0.0842724674122421,TRUE
1470,"N",0.0920367069900449,"N",FALSE,0.0920367069900449,TRUE
1534,"N",0.0820746933074816,"N",FALSE,0.0820746933074816,TRUE
1556,"N",0.0724325673121355,"N",FALSE,0.0724325673121355,TRUE
1620,"N",0.0828396747106521,"N",FALSE,0.0828396747106521,TRUE
1651,"N",0.0651823978488065,"N",FALSE,0.0651823978488065,TRUE
1897,"N",0.0759057993324541,"N",FALSE,0.0759057993324541,TRUE
2055,"N",0.0229181767779597,"N",FALSE,0.0229181767779597,TRUE
2137,"N",0.177195866377947,"Y",TRUE,0.177195866377947,FALSE
2158,"N",0.0897454974573166,"N",FALSE,0.0897454974573166,TRUE
2183,"N",0.0890037387141939,"N",FALSE,0.0890037387141939,TRUE
2190,"N",0.0617809299676353,"N",FALSE,0.0617809299676353,TRUE
2293,"N",0.0678433190876788,"N",FALSE,0.0678433190876788,TRUE
2312,"N",0.0706024687598355,"N",FALSE,0.0706024687598355,TRUE
2374,"N",0.0768080220165403,"N",FALSE,0.0768080220165403,TRUE
2375,"N",0.0732401998914468,"N",FALSE,0.0732401998914468,TRUE
2383,"N",0.0747695456676186,"N",FALSE,0.0747695456676186,TRUE
2402,"N",0.057962805458982,"N",FALSE,0.057962805458982,TRUE
2409,"N",0.0674876610762642,"N",FALSE,0.0674876610762642,TRUE
2485,"N",0.0645376934946586,"N",FALSE,0.0645376934946586,TRUE
2489,"N",0.0868196590017575,"N",FALSE,0.0868196590017575,TRUE
2492,"N",0.105304176649963,"Y",TRUE,0.105304176649963,FALSE
2539,"N",0.0710533222613514,"N",FALSE,0.0710533222613514,TRUE
2554,"N",0.0755345656415141,"N",FALSE,0.0755345656415141,TRUE
2557,"N",0.177381182865789,"Y",TRUE,0.177381182865789,FALSE
2586,"N",0.0667854543478859,"N",FALSE,0.0667854543478859,TRUE
2600,"N",0.0766296957059759,"N",FALSE,0.0766296957059759,TRUE
2617,"N",0.0615325807803844,"N",FALSE,0.0615325807803844,TRUE
2624,"N",0.101253326367448,"Y",TRUE,0.101253326367448,FALSE
2650,"N",0.0423260192606023,"N",FALSE,0.0423260192606023,TRUE
2681,"N",0.111337399486572,"Y",TRUE,0.111337399486572,FALSE
2690,"N",0.154373636414609,"Y",TRUE,0.154373636414609,FALSE
2711,"N",0.0865893839004772,"N",FALSE,0.0865893839004772,TRUE
2727,"N",0.0733179764252844,"N",FALSE,0.0733179764252844,TRUE
2731,"N",0.0623044928339889,"N",FALSE,0.0623044928339889,TRUE
2807,"N",0.0810051733532032,"N",FALSE,0.0810051733532032,TRUE
2828,"N",0.100818632928535,"Y",TRUE,0.100818632928535,FALSE
2857,"N",0.0696970953692879,"N",FALSE,0.0696970953692879,TRUE
2874,"N",0.0594674465970144,"N",FALSE,0.0594674465970144,TRUE
2937,"N",0.0832072574667292,"N",FALSE,0.0832072574667292,TRUE
2982,"N",0.0662519663983448,"N",FALSE,0.0662519663983448,TRUE
3038,"N",0.0755863900646601,"N",FALSE,0.0755863900646601,TRUE
3043,"N",0.107783889392656,"Y",TRUE,0.107783889392656,FALSE
3088,"N",0.201231291136576,"Y",TRUE,0.201231291136576,FALSE
3117,"N",0.0731437194672543,"N",FALSE,0.0731437194672543,TRUE
3150,"N",0.0402875523456633,"N",FALSE,0.0402875523456633,TRUE
3206,"N",0.0990944295021623,"N",FALSE,0.0990944295021623,TRUE
3246,"N",0.0827058814157847,"N",FALSE,0.0827058814157847,TRUE
3248,"N",0.0666025501600745,"N",FALSE,0.0666025501600745,TRUE
3253,"N",0.0750049608513349,"N",FALSE,0.0750049608513349,TRUE
3307,"N",0.0727610138200241,"N",FALSE,0.0727610138200241,TRUE
3318,"N",0.085839641685732,"N",FALSE,0.085839641685732,TRUE
3319,"N",0.0711747163998792,"N",FALSE,0.0711747163998792,TRUE
3367,"N",0.0568543357242487,"N",FALSE,0.0568543357242487,TRUE
3401,"N",0.0741331094287964,"N",FALSE,0.0741331094287964,TRUE
3432,"N",0.0728851378208693,"N",FALSE,0.0728851378208693,TRUE
3457,"N",0.119892146797682,"Y",TRUE,0.119892146797682,FALSE
3503,"N",0.0785425606743068,"N",FALSE,0.0785425606743068,TRUE
3535,"N",0.0849465509700273,"N",FALSE,0.0849465509700273,TRUE
3618,"N",0.0671189418251008,"N",FALSE,0.0671189418251008,TRUE
3623,"N",0.0660964601718697,"N",FALSE,0.0660964601718697,TRUE
3639,"N",0.0217067198442064,"N",FALSE,0.0217067198442064,TRUE
3721,"N",0.148812488328345,"Y",TRUE,0.148812488328345,FALSE
3768,"N",0.0806977636765836,"N",FALSE,0.0806977636765836,TRUE
3784,"N",0.0744023316906661,"N",FALSE,0.0744023316906661,TRUE
3849,"N",0.0835693586214038,"N",FALSE,0.0835693586214038,TRUE
3895,"N",0.0694187766564473,"N",FALSE,0.0694187766564473,TRUE
3928,"N",0.109945661031846,"Y",TRUE,0.109945661031846,FALSE
3954,"N",0.099732002184952,"N",FALSE,0.099732002184952,TRUE
4026,"N",0.0814767876079163,"N",FALSE,0.0814767876079163,TRUE
4138,"N",0.162553730299297,"Y",TRUE,0.162553730299297,FALSE
4163,"N",0.0728103091094593,"N",FALSE,0.0728103091094593,TRUE
4172,"N",0.0854043278030271,"N",FALSE,0.0854043278030271,TRUE
4234,"N",0.178446453970846,"Y",TRUE,0.178446453970846,FALSE
4253,"N",0.136030052187113,"Y",TRUE,0.136030052187113,FALSE
4274,"N",0.0935761262299657,"N",FALSE,0.0935761262299657,TRUE
4302,"N",0.0713617411697133,"N",FALSE,0.0713617411697133,TRUE
4396,"N",0.074597099737966,"N",FALSE,0.074597099737966,TRUE
4413,"N",0.0557686238506732,"N",FALSE,0.0557686238506732,TRUE
4438,"N",0.087355815230562,"N",FALSE,0.087355815230562,TRUE
4442,"N",0.0734008696572656,"N",FALSE,0.0734008696572656,TRUE
4472,"N",0.0757067709998444,"N",FALSE,0.0757067709998444,TRUE
4484,"N",0.0924056544390809,"N",FALSE,0.0924056544390809,TRUE
4496,"N",0.0770927811147596,"N",FALSE,0.0770927811147596,TRUE
4594,"N",0.0740275177467081,"N",FALSE,0.0740275177467081,TRUE
4667,"N",0.0977411002617487,"N",FALSE,0.0977411002617487,TRUE
4670,"N",0.0707168498667261,"N",FALSE,0.0707168498667261,TRUE
4758,"N",0.172583009092442,"Y",TRUE,0.172583009092442,FALSE
4803,"N",0.0597839461751831,"N",FALSE,0.0597839461751831,TRUE
4883,"N",0.0889185148207917,"N",FALSE,0.0889185148207917,TRUE
4963,"N",0.0705766254929012,"N",FALSE,0.0705766254929012,TRUE
4986,"N",0.0849429656969988,"N",FALSE,0.0849429656969988,TRUE
5167,"N",0.0782064560520225,"N",FALSE,0.0782064560520225,TRUE
5174,"N",0.0384736930128947,"N",FALSE,0.0384736930128947,TRUE
5224,"N",0.102123833844952,"Y",TRUE,0.102123833844952,FALSE
5226,"N",0.101098850200781,"Y",TRUE,0.101098850200781,FALSE
5227,"N",0.135548632331967,"Y",TRUE,0.135548632331967,FALSE
5253,"N",0.0782193703303293,"N",FALSE,0.0782193703303293,TRUE
5281,"N",0.077533227059518,"N",FALSE,0.077533227059518,TRUE
5312,"N",0.072594283921017,"N",FALSE,0.072594283921017,TRUE
5344,"N",0.0909694837429167,"N",FALSE,0.0909694837429167,TRUE
5368,"N",0.0621695041891831,"N",FALSE,0.0621695041891831,TRUE
5393,"N",0.067392214340848,"N",FALSE,0.067392214340848,TRUE
5465,"N",0.0706259019002641,"N",FALSE,0.0706259019002641,TRUE
5554,"N",0.0748894246073892,"N",FALSE,0.0748894246073892,TRUE
5626,"N",0.0878365951241512,"N",FALSE,0.0878365951241512,TRUE
5637,"N",0.0830371479635989,"N",FALSE,0.0830371479635989,TRUE
5717,"N",0.0978146798161769,"N",FALSE,0.0978146798161769,TRUE
5783,"N",0.064710141553871,"N",FALSE,0.064710141553871,TRUE
5885,"N",0.0581988815031921,"N",FALSE,0.0581988815031921,TRUE
5979,"N",0.0710300951897343,"N",FALSE,0.0710300951897343,TRUE
6017,"N",0.0445962956183277,"N",FALSE,0.0445962956183277,TRUE
6029,"N",0.130789477906528,"Y",TRUE,0.130789477906528,FALSE
6038,"N",0.0715131193966746,"N",FALSE,0.0715131193966746,TRUE
6056,"N",0.0655587222704288,"N",FALSE,0.0655587222704288,TRUE
6061,"N",0.0680815822571501,"N",FALSE,0.0680815822571501,TRUE
6111,"N",0.0833973613157473,"N",FALSE,0.0833973613157473,TRUE
6136,"N",0.0781679928392808,"N",FALSE,0.0781679928392808,TRUE
6151,"N",0.0657886977286732,"N",FALSE,0.0657886977286732,TRUE
6156,"N",0.0618889429216071,"N",FALSE,0.0618889429216071,TRUE
6250,"N",0.0799761109545203,"N",FALSE,0.0799761109545203,TRUE
6285,"N",0.0752809925359788,"N",FALSE,0.0752809925359788,TRUE
6410,"N",0.108710507648341,"Y",TRUE,0.108710507648341,FALSE
6418,"N",0.0706651396604618,"N",FALSE,0.0706651396604618,TRUE
6473,"N",0.0843725314755506,"N",FALSE,0.0843725314755506,TRUE
6491,"N",0.0990602861196541,"N",FALSE,0.0990602861196541,TRUE
6523,"N",0.10361673989739,"Y",TRUE,0.10361673989739,FALSE
6524,"N",0.10613639252224,"Y",TRUE,0.10613639252224,FALSE
185,"N",0.0496998645430242,"N",FALSE,0.0496998645430242,TRUE
362,"N",0.0615808275212088,"N",FALSE,0.0615808275212088,TRUE
434,"N",0.084874972342856,"N",FALSE,0.084874972342856,TRUE
525,"N",0.0583233399153575,"N",FALSE,0.0583233399153575,TRUE
620,"N",0.0514683449618216,"N",FALSE,0.0514683449618216,TRUE
624,"N",0.0598667338408747,"N",FALSE,0.0598667338408747,TRUE
876,"N",0.0642660743959489,"N",FALSE,0.0642660743959489,TRUE
935,"N",0.10087748169771,"Y",TRUE,0.10087748169771,FALSE
957,"N",0.0921917882749293,"N",FALSE,0.0921917882749293,TRUE
1027,"N",0.0611209183520666,"N",FALSE,0.0611209183520666,TRUE
1378,"N",0.0671186362883563,"N",FALSE,0.0671186362883563,TRUE
1467,"N",0.0783249790099588,"N",FALSE,0.0783249790099588,TRUE
1563,"N",0.0546211109677444,"N",FALSE,0.0546211109677444,TRUE
1910,"N",0.0600798511412729,"N",FALSE,0.0600798511412729,TRUE
2025,"N",0.0685865139648714,"N",FALSE,0.0685865139648714,TRUE
2097,"N",0.0914647472899182,"N",FALSE,0.0914647472899182,TRUE
2130,"N",0.072237883730469,"N",FALSE,0.072237883730469,TRUE
2307,"N",0.0566359553673106,"N",FALSE,0.0566359553673106,TRUE
2439,"N",0.0492003599474654,"N",FALSE,0.0492003599474654,TRUE
2506,"N",0.0573073183064176,"N",FALSE,0.0573073183064176,TRUE
2616,"N",0.0670575475069041,"N",FALSE,0.0670575475069041,TRUE
2685,"N",0.0637772746148475,"N",FALSE,0.0637772746148475,TRUE
3434,"N",0.0628555272800847,"N",FALSE,0.0628555272800847,TRUE
3718,"N",0.0879086772198878,"N",FALSE,0.0879086772198878,TRUE
3810,"N",0.0674513087915782,"N",FALSE,0.0674513087915782,TRUE
3982,"N",0.0569752660696625,"N",FALSE,0.0569752660696625,TRUE
4067,"N",0.0611592982520598,"N",FALSE,0.0611592982520598,TRUE
4106,"N",0.0536755034962682,"N",FALSE,0.0536755034962682,TRUE
4228,"N",0.0968847701775691,"N",FALSE,0.0968847701775691,TRUE
4249,"N",0.0848657264569304,"N",FALSE,0.0848657264569304,TRUE
4449,"N",0.0648883791628273,"N",FALSE,0.0648883791628273,TRUE
4536,"N",0.240237006203207,"Y",TRUE,0.240237006203207,FALSE
4609,"N",0.0599972277510385,"N",FALSE,0.0599972277510385,TRUE
4748,"N",0.0885392899677304,"N",FALSE,0.0885392899677304,TRUE
4902,"N",0.0512037242609684,"N",FALSE,0.0512037242609684,TRUE
4903,"N",0.0584337635195347,"N",FALSE,0.0584337635195347,TRUE
4992,"N",0.0569858824421934,"N",FALSE,0.0569858824421934,TRUE
5082,"N",0.0535788739743917,"N",FALSE,0.0535788739743917,TRUE
5225,"N",0.0856949367731844,"N",FALSE,0.0856949367731844,TRUE
5262,"N",0.158414602334065,"Y",TRUE,0.158414602334065,FALSE
5391,"N",0.0528398606393655,"N",FALSE,0.0528398606393655,TRUE
5879,"N",0.0640108924042746,"N",FALSE,0.0640108924042746,TRUE
6135,"N",0.0665068121745394,"N",FALSE,0.0665068121745394,TRUE
6361,"N",0.0559077444878968,"N",FALSE,0.0559077444878968,TRUE
196,"N",0.0866396085433365,"N",FALSE,0.0866396085433365,TRUE
293,"N",0.107366376435854,"Y",TRUE,0.107366376435854,FALSE
298,"N",0.0702063517387541,"N",FALSE,0.0702063517387541,TRUE
545,"N",0.0970821676718396,"N",FALSE,0.0970821676718396,TRUE
555,"N",0.0706670591279175,"N",FALSE,0.0706670591279175,TRUE
722,"N",0.094176631201182,"N",FALSE,0.094176631201182,TRUE
982,"N",0.146472017143786,"Y",TRUE,0.146472017143786,FALSE
1052,"N",0.0949709065885098,"N",FALSE,0.0949709065885098,TRUE
1323,"N",0.0677146219555021,"N",FALSE,0.0677146219555021,TRUE
1382,"N",0.0965955690108468,"N",FALSE,0.0965955690108468,TRUE
1411,"N",0.0809152878339477,"N",FALSE,0.0809152878339477,TRUE
1500,"N",0.1538863289134,"Y",TRUE,0.1538863289134,FALSE
1585,"N",0.0748413682327325,"N",FALSE,0.0748413682327325,TRUE
1693,"N",0.118531171502425,"Y",TRUE,0.118531171502425,FALSE
1945,"N",0.0805808794180607,"N",FALSE,0.0805808794180607,TRUE
2224,"N",0.0804783039173338,"N",FALSE,0.0804783039173338,TRUE
2242,"N",0.0714618283358677,"N",FALSE,0.0714618283358677,TRUE
2437,"N",0.0695766571626871,"N",FALSE,0.0695766571626871,TRUE
2649,"N",0.124883764257229,"Y",TRUE,0.124883764257229,FALSE
2688,"N",0.0556013737214895,"N",FALSE,0.0556013737214895,TRUE
2788,"N",0.0884158570265757,"N",FALSE,0.0884158570265757,TRUE
2861,"N",0.115681801257527,"Y",TRUE,0.115681801257527,FALSE
2889,"N",0.0514063952819856,"N",FALSE,0.0514063952819856,TRUE
2968,"N",0.115111519025023,"Y",TRUE,0.115111519025023,FALSE
3039,"N",0.0699633056691085,"N",FALSE,0.0699633056691085,TRUE
3152,"N",0.0823899985090127,"N",FALSE,0.0823899985090127,TRUE
3281,"N",0.0900493056847549,"N",FALSE,0.0900493056847549,TRUE
3572,"N",0.0957568648509489,"N",FALSE,0.0957568648509489,TRUE
3716,"N",0.132746251370007,"Y",TRUE,0.132746251370007,FALSE
3794,"N",0.0856940600076729,"N",FALSE,0.0856940600076729,TRUE
3819,"N",0.0888237149552312,"N",FALSE,0.0888237149552312,TRUE
3998,"N",0.0808049178688719,"N",FALSE,0.0808049178688719,TRUE
4015,"N",0.0761605616987713,"N",FALSE,0.0761605616987713,TRUE
4113,"N",0.0709198244719145,"N",FALSE,0.0709198244719145,TRUE
4329,"N",0.0689714811285187,"N",FALSE,0.0689714811285187,TRUE
